Trade Date,Product Code,Product Type,Underlying Product Code,Put/Call,Strike Price,Contract Year,Contract Month,Contract Day,Settlement,Open Interest,Total Volume,Globex Open Price,Globex High Price,Globex Low Price,Globex Close Price,Delta,Implied Volatility,Last Trade Date
20170330,OG,O,GC,C,1410,2017,12,0,15,50,0,,,14.9,,0.18862,0.1485812,20171127
20170330,OG,O,GC,C,1420,2017,12,0,13.8,500,0,,,13.8,,0.1754,0.1497619,20171127
20170330,OG,O,GC,C,1425,2017,12,0,13.3,227,0,,,13.3,,0.16956,0.1505896,20171127
20170330,OG,O,GC,C,1430,2017,12,0,12.8,409,0,,,12.9,,0.16379,0.1513331,20171127
20170330,OG,O,GC,C,1440,2017,12,0,11.8,1300,0,,,11.9,,0.15239,0.1525595,20171127
20170330,OG,O,GC,C,1450,2017,12,0,11,8661,0,,,11.1,,0.14266,0.154287,20171127
20170330,OG,O,GC,C,1475,2017,12,0,9.2,1380,0,,,9.4,,0.12074,0.1582318,20171127
20170330,OG,O,GC,C,1500,2017,12,0,7.7,9868,0,,,7.9,,0.1022,0.161926,20171127
20170330,OG,O,GC,C,1510,2017,12,0,7.2,3510,0,,,7.5,,0.09586,0.1634984,20171127
20170330,OG,O,GC,C,1515,2017,12,0,7,11,0,,,7.2,,0.09316,0.1644874,20171127
20170330,OG,O,GC,C,1520,2017,12,0,6.7,305,0,,,7,,0.08963,0.1648315,20171127
20170330,OG,O,GC,C,1525,2017,12,0,6.5,23,0,,,6.8,,0.08698,0.165711,20171127
20170330,OG,O,GC,C,1530,2017,12,0,6.3,30,0,,,6.6,,0.08437,0.1665403,20171127
20170330,OG,O,GC,C,1535,2017,12,0,6.1,150,0,,,6.4,,0.08178,0.1673184,20171127
20170330,OG,O,GC,C,1540,2017,12,0,5.9,100,0,,,6.2,,0.07922,0.1680439,20171127
20170330,OG,O,GC,C,1545,2017,12,0,5.7,1,0,,,6,,0.07668,0.1687154,20171127
20170330,OG,O,GC,C,1550,2017,12,0,5.6,2212,2,5.4,5.4,5.4,,0.07506,0.1700191,20171127
20170330,OG,O,GC,C,1565,2017,12,0,5,1,0,,,5.4,,0.06762,0.1715717,20171127
20170330,OG,O,GC,C,1575,2017,12,0,4.7,62,0,,,5.1,,0.06366,0.173077,20171127
20170330,OG,O,GC,C,1600,2017,12,0,4.1,22204,11,4,4,4,,0.05547,0.1773127,20171127
20170330,OG,O,GC,C,1625,2017,12,0,3.5,112,0,,,3.9,,0.04763,0.1805456,20171127
20170330,OG,O,GC,C,1650,2017,12,0,3,3723,0,,,3.3,,0.04102,0.1837247,20171127
20170330,OG,O,GC,C,1675,2017,12,0,2.6,75,0,,,2.9,,0.03563,0.1870776,20171127
20170330,OG,O,GC,C,1700,2017,12,0,2.3,5865,1,2.3,2.3,2.3,,0.03144,0.1908875,20171127
20170330,OG,O,GC,C,1710,2017,12,0,2.2,1453,0,,,2.5,,0.03002,0.1924981,20171127
20170330,OG,O,GC,C,1725,2017,12,0,2,1780,0,,,2.3,,0.0274,0.1939714,20171127
20170330,OG,O,GC,C,1750,2017,12,0,1.8,7025,3,1.8,1.8,1.8,,0.02453,0.1979291,20171127
20170330,OG,O,GC,C,1775,2017,12,0,1.6,29,0,,,1.8,,0.02176,0.2013309,20171127
20170330,OG,O,GC,C,1800,2017,12,0,1.4,7968,8,1.5,1.5,1.2,,0.01909,0.2041124,20171127
20170330,OG,O,GC,C,1825,2017,12,0,1.2,798,0,,,,,0.01647,0.2061779,20171127
20170330,OG,O,GC,C,1850,2017,12,0,1.1,9169,2,,,,,0.01499,0.2100097,20171127
20170330,OG,O,GC,C,1875,2017,12,0,1,3,0,,,,,0.01356,0.2134594,20171127
20170330,OG,O,GC,C,1900,2017,12,0,0.9,10670,0,,,,,0.01218,0.2164945,20171127
20170330,OG,O,GC,C,1950,2017,12,0,0.7,2976,0,,,,,0.00952,0.2211201,20171127
20170330,OG,O,GC,C,1975,2017,12,0,0.7,1,0,,,,,0.00932,0.2266049,20171127
20170330,OG,O,GC,C,2000,2017,12,0,0.6,5408,175,0.6,0.6,0.6,,0.00806,0.2278753,20171127
20170330,OG,O,GC,C,2100,2017,12,0,0.4,3410,0,,,,,0.00536,0.2376281,20171127
20170330,OG,O,GC,C,2200,2017,12,0,0.2,1017,0,,,,,0.0028,0.2394298,20171127
20170330,OG,O,GC,C,2250,2017,12,0,0.1,910,0,,,,,0.0015,0.2332433,20171127
20170330,OG,O,GC,C,2300,2017,12,0,0.1,3018,0,,,,,0.00103,0.2332433,20171127
20170330,OG,O,GC,C,2350,2017,12,0,0.1,1,0,,,,,0.0007,0.2332433,20171127
20170330,OG,O,GC,C,2400,2017,12,0,0.1,983,0,,,0.2,,0.00047,0.2332433,20171127
20170330,OG,O,GC,C,2500,2017,12,0,0.1,783,0,,,0.1,,0.00021,0.2332433,20171127
20170330,OG,O,GC,C,950,2017,12,0,308.5,19,0,,,308.7,,0.97783,0.1778709,20171127
20170330,OG,O,GC,P,1000,2017,12,0,2.9,6585,220,3,3,3,,0.03959,0.1669802,20171127
20170330,OG,O,GC,P,1010,2017,12,0,3.3,1400,0,,2.9,,,0.0447,0.1652397,20171127
20170330,OG,O,GC,P,1015,2017,12,0,3.5,10,0,,3.1,,,0.04729,0.1641913,20171127
20170330,OG,O,GC,P,1020,2017,12,0,3.7,82,0,,3.4,,,0.04993,0.1630372,20171127
20170330,OG,O,GC,P,1025,2017,12,0,4,4483,0,,3.6,,,0.05349,0.1626821,20171127
20170330,OG,O,GC,P,1030,2017,12,0,4.2,46,0,,3.8,,,0.0562,0.1613048,20171127
20170330,OG,O,GC,P,1035,2017,12,0,4.5,155,0,,4.1,,,0.05982,0.1606659,20171127
20170330,OG,O,GC,P,1040,2017,12,0,4.8,211,0,,4.4,,,0.06347,0.1598832,20171127
20170330,OG,O,GC,P,1045,2017,12,0,5.1,11,0,,4.7,,,0.06717,0.1589691,20171127
20170330,OG,O,GC,P,1050,2017,12,0,5.4,2732,0,,5,,,0.07091,0.157934,20171127
20170330,OG,O,GC,P,1060,2017,12,0,6.1,16,1,5.9,5.9,5.9,,0.07934,0.1561943,20171127
20170330,OG,O,GC,P,1070,2017,12,0,6.8,12,0,,6.4,,,0.088,0.1539667,20171127
20170330,OG,O,GC,P,1075,2017,12,0,7.2,703,0,,6.8,,,0.09281,0.1529827,20171127
20170330,OG,O,GC,P,1080,2017,12,0,7.6,778,3,7.4,7.4,7.4,,0.09769,0.1518779,20171127
20170330,OG,O,GC,P,1085,2017,12,0,8,155,0,,7.7,,,0.10264,0.1506599,20171127
20170330,OG,O,GC,P,1090,2017,12,0,8.5,112,0,,8.2,,,0.1084,0.1498586,20171127
20170330,OG,O,GC,P,1095,2017,12,0,9,2338,1,9,9,8.9,,0.11422,0.1489199,20171127
20170330,OG,O,GC,P,1100,2017,12,0,9.5,6040,0,,9.4,,,0.12013,0.1478527,20171127
20170330,OG,O,GC,P,1105,2017,12,0,10.1,46,0,,9.9,,,0.1268,0.147133,20171127
20170330,OG,O,GC,P,1110,2017,12,0,10.7,2,1,10.5,10.6,10.5,,0.13354,0.1462674,20171127
20170330,OG,O,GC,P,1115,2017,12,0,11.3,23,0,,11.2,,,0.14037,0.1452649,20171127
20170330,OG,O,GC,P,1120,2017,12,0,12,38,0,,11.9,,,0.14793,0.1445549,20171127
20170330,OG,O,GC,P,1125,2017,12,0,12.7,362,0,,12.7,,,0.15557,0.1436956,20171127
20170330,OG,O,GC,P,1130,2017,12,0,13.4,244,1,13,13.5,13,,0.16331,0.1426956,20171127
20170330,OG,O,GC,P,1140,2017,12,0,15.1,1399,0,,15.2,,,0.18081,0.1414136,20171127
20170330,OG,O,GC,P,1145,2017,12,0,16,5,0,,16.1,,,0.18997,0.1407189,20171127
20170330,OG,O,GC,P,1150,2017,12,0,17,6375,503,17.1,17.6,16.8,,0.19973,0.1402173,20171127
20170330,OG,O,GC,P,1155,2017,12,0,18,272,0,,18.1,,,0.20958,0.1395491,20171127
20170330,OG,O,GC,P,1160,2017,12,0,19.1,31,0,,19.2,,,0.21999,0.1390517,20171127
20170330,OG,O,GC,P,1165,2017,12,0,20.2,143,0,,20.4,,,0.23049,0.1383863,20171127
20170330,OG,O,GC,P,1170,2017,12,0,21.4,504,0,,21.6,,,0.24153,0.1378729,20171127
20170330,OG,O,GC,P,1175,2017,12,0,22.7,725,0,,22.9,,,0.25305,0.1374958,20171127
20170330,OG,O,GC,P,1180,2017,12,0,24,620,0,,24.2,,,0.26465,0.1369437,20171127
20170330,OG,O,GC,P,1185,2017,12,0,25.4,307,0,,25.7,,,0.2767,0.1365149,20171127
20170330,OG,O,GC,P,1190,2017,12,0,26.9,477,0,,27.1,,,0.28917,0.1361977,20171127
20170330,OG,O,GC,P,1195,2017,12,0,28.4,53,0,,28.7,,,0.30171,0.1357024,20171127
20170330,OG,O,GC,P,1200,2017,12,0,30.1,7620,0,,30.3,,,0.31489,0.1355842,20171127
20170330,OG,O,GC,P,1205,2017,12,0,31.8,33,0,,32,,,0.32812,0.1352812,20171127
20170330,OG,O,GC,P,1210,2017,12,0,33.5,553,0,,33.8,,,0.34142,0.1347998,20171127
20170330,OG,O,GC,P,1215,2017,12,0,35.4,484,0,,35.7,,,0.35522,0.1346685,20171127
20170330,OG,O,GC,P,1220,2017,12,0,37.3,35,0,,37.6,,,0.36906,0.1343544,20171127
20170330,OG,O,GC,P,1225,2017,12,0,39.4,1487,0,,39.7,,,0.38326,0.1343729,20171127
20170330,OG,O,GC,P,1230,2017,12,0,41.5,216,0,,41.8,,,0.39747,0.1342066,20171127
20170330,OG,O,GC,P,1235,2017,12,0,43.6,10,0,,44,,,0.41174,0.1338602,20171127
20170330,OG,O,GC,P,1240,2017,12,0,45.9,369,0,,46.3,,,0.42622,0.1338338,20171127
20170330,OG,O,GC,P,1245,2017,12,0,48.3,3,0,,48.7,,,0.44075,0.1338733,20171127
20170330,OG,O,GC,P,1250,2017,12,0,50.7,1530,2,49.6,51.2,49.1,,0.45529,0.1337321,20171127
20170330,OG,O,GC,P,1255,2017,12,0,53.3,298,0,,53.8,,,0.46983,0.1339029,20171127
20170330,OG,O,GC,P,1260,2017,12,0,55.9,3,0,,56.4,,,0.48436,0.1338953,20171127
20170330,OG,O,GC,P,1265,2017,12,0,58.6,125,53,57.6,59.2,56.7,,0.49883,0.1339557,20171127
20170330,OG,O,GC,P,1270,2017,12,0,61.4,121,0,,61.9,,,0.5132,0.1340853,20171127
20170330,OG,O,GC,P,1275,2017,12,0,64.2,780,0,,64.9,,,0.52743,0.1342858,20171127
20170330,OG,O,GC,P,1280,2017,12,0,67.2,6,0,,67.9,,,0.54148,0.1345603,20171127
20170330,OG,O,GC,P,1285,2017,12,0,70.2,135,0,,71,,,0.55532,0.1349123,20171127
20170330,OG,O,GC,P,1290,2017,12,0,73.3,12,0,,74.1,,,0.56909,0.1350982,20171127
20170330,OG,O,GC,P,1295,2017,12,0,76.5,5,0,,77.3,,,0.58262,0.1353678,20171127
20170330,OG,O,GC,P,1300,2017,12,0,79.8,1653,0,,80.6,,,0.59585,0.1357261,20171127
20170330,OG,O,GC,P,1310,2017,12,0,86.5,27,0,,87.4,,,0.62158,0.1364768,20171127
20170330,OG,O,GC,P,1315,2017,12,0,90,500,0,,90.8,,,0.63404,0.1368778,20171127
20170330,OG,O,GC,P,1320,2017,12,0,93.5,5,0,,94.4,,,0.6461,0.1373895,20171127
20170330,OG,O,GC,P,1325,2017,12,0,97.1,203,0,,98.1,,,0.65808,0.1377552,20171127
20170330,OG,O,GC,P,1330,2017,12,0,100.8,319,0,,101.7,,,0.66962,0.1382422,20171127
20170330,OG,O,GC,P,1340,2017,12,0,108.3,200,0,,109.3,,,0.69208,0.1390657,20171127
20170330,OG,O,GC,P,1350,2017,12,0,116,725,0,,117.1,,,0.71294,0.1401802,20171127
20170330,OG,O,GC,P,1360,2017,12,0,124,880,0,,125.1,,,0.73253,0.1413578,20171127
20170330,OG,O,GC,P,1365,2017,12,0,128,100,0,,129,,,0.74169,0.1420599,20171127
20170330,OG,O,GC,P,1370,2017,12,0,132.2,475,0,,133.3,,,0.75077,0.1426448,20171127
20170330,OG,O,GC,P,1385,2017,12,0,144.7,2650,0,,145.8,,,0.77529,0.1449766,20171127
20170330,OG,O,GC,P,1390,2017,12,0,149,645,0,,150,,,0.7829,0.1457603,20171127
20170330,OG,O,GC,P,1400,2017,12,0,157.6,25,0,,158.8,,,0.79791,0.1470218,20171127
20170330,OG,O,GC,P,1450,2017,12,0,202.1,310,0,,203.4,,,0.85734,0.154287,20171127
20170330,OG,O,GC,P,1475,2017,12,0,225.2,11,0,,226.6,,,0.87926,0.1582318,20171127
20170330,OG,O,GC,P,1485,2017,12,0,234.6,1,0,,236.1,,,0.8876,0.1593973,20171127
20170330,OG,O,GC,P,1500,2017,12,0,248.7,72,0,,248.2,,,0.8978,0.161926,20171127
20170330,OG,O,GC,P,1550,2017,12,0,296.4,21,0,,296.1,,,0.92494,0.1700191,20171127
20170330,OG,O,GC,P,1590,2017,12,0,335.1,1,0,,335,,,0.94168,0.1754003,20171127
20170330,OG,O,GC,P,2000,2017,12,0,742.1,170,170,,,,,0.99194,0.2278753,20171127
20170330,OG,O,GC,P,650,2017,12,0,0.1,10,0,,,,,0.00003,0.2068855,20171127
20170330,OG,O,GC,P,700,2017,12,0,0.1,423,0,,,,,0.00018,0.2068855,20171127
20170330,OG,O,GC,P,750,2017,12,0,0.1,91,0,,,,,0.00081,0.2068855,20171127
20170330,OG,O,GC,P,800,2017,12,0,0.2,782,0,,,,,0.00291,0.20795,20171127
20170330,OG,O,GC,P,825,2017,12,0,0.3,721,0,,,,,0.00431,0.2036517,20171127
20170330,OG,O,GC,P,850,2017,12,0,0.4,1239,0,,0.5,,,0.00579,0.1969254,20171127
20170330,OG,O,GC,P,870,2017,12,0,0.5,2,0,,,,,0.00729,0.1914769,20171127
20170330,OG,O,GC,P,875,2017,12,0,0.6,18,0,,,,,0.00852,0.1932219,20171127
20170330,OG,O,GC,P,880,2017,12,0,0.6,2,0,,,,,0.00864,0.190506,20171127
20170330,OG,O,GC,P,900,2017,12,0,0.8,5069,1,0.9,0.9,0.9,,0.01141,0.1868554,20171127
20170330,OG,O,GC,P,910,2017,12,0,0.9,11,0,,,,,0.01284,0.1844162,20171127
20170330,OG,O,GC,P,925,2017,12,0,1.2,443,0,,,,,0.01665,0.183844,20171127
20170330,OG,O,GC,P,940,2017,12,0,1.4,5,0,,,,,0.01951,0.1797148,20171127
20170330,OG,O,GC,P,950,2017,12,0,1.6,2426,8,1.2,1.5,1.2,,0.02217,0.1778709,20171127
20170330,OG,O,GC,P,960,2017,12,0,1.8,333,0,,,,,0.0249,0.1756017,20171127
20170330,OG,O,GC,P,965,2017,12,0,1.9,5,0,,,,,0.02629,0.1743312,20171127
20170330,OG,O,GC,P,970,2017,12,0,2,12,0,,2,,,0.0277,0.1729799,20171127
20170330,OG,O,GC,P,975,2017,12,0,2.2,886,0,,,,,0.03012,0.1729912,20171127
20170330,OG,O,GC,P,980,2017,12,0,2.3,136,0,,,,,0.03157,0.1714405,20171127
20170330,OG,O,GC,P,985,2017,12,0,2.4,1,0,,,,,0.03306,0.1698292,20171127
20170330,OG,O,GC,P,990,2017,12,0,2.6,31,0,,2.3,,,0.03553,0.1694129,20171127
20170330,OG,O,GC,P,995,2017,12,0,2.7,100,0,,,,,0.03707,0.1676482,20171127
20170330,OG,O,GC,C,1000,2018,1,0,263.8,46,0,,,264.5,,0.95289,0.1682159,20171226
20170330,OG,O,GC,C,1040,2018,1,0,226,1,0,,,226.7,,0.92769,0.1610752,20171226
20170330,OG,O,GC,C,1050,2018,1,0,216.8,58,0,,,217.4,,0.91986,0.1592602,20171226
20170330,OG,O,GC,C,1100,2018,1,0,171.8,2,0,,,172.6,,0.86855,0.1504704,20171226
20170330,OG,O,GC,C,1200,2018,1,0,93.8,14,0,,,93.1,,0.68327,0.1383462,20171226
20170330,OG,O,GC,C,1225,2018,1,0,78.2,10,0,,,77.5,,0.6202,0.1368004,20171226
20170330,OG,O,GC,C,1250,2018,1,0,64.6,370,0,,,63.9,,0.55357,0.1361304,20171226
20170330,OG,O,GC,C,1255,2018,1,0,62.1,104,0,,,61.5,,0.54009,0.1361308,20171226
20170330,OG,O,GC,C,1260,2018,1,0,59.7,77,0,,,59.1,,0.52663,0.1362061,20171226
20170330,OG,O,GC,C,1265,2018,1,0,57.4,50,0,,,56.8,,0.51322,0.1363568,20171226
20170330,OG,O,GC,C,1275,2018,1,0,53,75,0,,,52.5,,0.48662,0.1366586,20171226
20170330,OG,O,GC,C,1285,2018,1,0,48.9,5,0,,,48.4,,0.46046,0.137049,20171226
20170330,OG,O,GC,C,1290,2018,1,0,46.9,5,0,,,46.5,,0.4475,0.1371379,20171226
20170330,OG,O,GC,C,1295,2018,1,0,45.1,6,0,,,44.7,,0.43491,0.1375464,20171226
20170330,OG,O,GC,C,1300,2018,1,0,43.3,8,0,,,42.9,,0.42239,0.137813,20171226
20170330,OG,O,GC,C,1305,2018,1,0,41.6,10,0,,,41.3,,0.41013,0.1381742,20171226
20170330,OG,O,GC,C,1310,2018,1,0,39.9,25,0,,,39.6,,0.39793,0.1383969,20171226
20170330,OG,O,GC,C,1380,2018,1,0,23,1,0,,,22.9,,0.25619,0.1455357,20171226
20170330,OG,O,GC,C,1385,2018,1,0,22.1,44,0,,,22.1,,0.24785,0.1460247,20171226
20170330,OG,O,GC,C,1390,2018,1,0,21.3,2,0,,,21.3,,0.24008,0.1467055,20171226
20170330,OG,O,GC,C,1400,2018,1,0,19.8,141,0,,,19.8,,0.22529,0.1480874,20171226
20170330,OG,O,GC,C,1410,2018,1,0,18.3,4,0,,,18.4,,0.21075,0.149101,20171226
20170330,OG,O,GC,C,1420,2018,1,0,17,6,0,,,17.2,,0.19756,0.1503921,20171226
20170330,OG,O,GC,C,1450,2018,1,0,13.8,3,0,,,14,,0.16363,0.154731,20171226
20170330,OG,O,GC,C,1460,2018,1,0,12.8,20,0,,,13.1,,0.15313,0.1558138,20171226
20170330,OG,O,GC,C,1465,2018,1,0,12.4,17,0,,,12.7,,0.14862,0.1566345,20171226
20170330,OG,O,GC,C,1470,2018,1,0,12,3,0,,,12.3,,0.14416,0.157392,20171226
20170330,OG,O,GC,C,1500,2018,1,0,9.8,3,0,,,10.2,,0.11962,0.1614504,20171226
20170330,OG,O,GC,C,1525,2018,1,0,8.3,51,1,7.9,7.9,7.9,,0.10252,0.1647038,20171226
20170330,OG,O,GC,C,1530,2018,1,0,8,50,0,,,8.5,,0.09917,0.1651782,20171226
20170330,OG,O,GC,C,1550,2018,1,0,7.1,100,100,7.4,7.4,7.4,,0.08841,0.1681544,20171226
20170330,OG,O,GC,C,1600,2018,1,0,5.3,53,20,5.2,5.2,5.2,,0.06667,0.1751574,20171226
20170330,OG,O,GC,C,1650,2018,1,0,4,30,0,,,4.5,,0.05073,0.1817168,20171226
20170330,OG,O,GC,C,1700,2018,1,0,3.1,10,0,,,3.5,,0.0394,0.1884272,20171226
20170330,OG,O,GC,C,1750,2018,1,0,2.5,7,0,,,2.8,,0.03158,0.1957075,20171226
20170330,OG,O,GC,C,1775,2018,1,0,2.3,2,0,,,2.5,,0.02882,0.1998487,20171226
20170330,OG,O,GC,C,950,2018,1,0,312.1,2,0,,,313,,0.97322,0.1773769,20171226
20170330,OG,O,GC,P,1000,2018,1,0,3.8,264,0,,3.4,,,0.04711,0.1682159,20171226
20170330,OG,O,GC,P,1020,2018,1,0,4.8,24,0,,4.3,,,0.05865,0.164747,20171226
20170330,OG,O,GC,P,1040,2018,1,0,6,1,0,,5.5,,,0.07231,0.1610752,20171226
20170330,OG,O,GC,P,1045,2018,1,0,6.3,2,2,6.3,6.3,6.3,,0.07583,0.1599034,20171226
20170330,OG,O,GC,P,1050,2018,1,0,6.7,4,2,6.2,6.2,6.2,,0.08014,0.1592602,20171226
20170330,OG,O,GC,P,1060,2018,1,0,7.4,51,0,,6.9,,,0.08817,0.1570283,20171226
20170330,OG,O,GC,P,1080,2018,1,0,9.3,1,0,,8.7,,,0.10836,0.1539895,20171226
20170330,OG,O,GC,P,1100,2018,1,0,11.5,2,0,,11,,,0.13145,0.1504704,20171226
20170330,OG,O,GC,P,1120,2018,1,0,14.3,39,0,,13.7,,,0.15922,0.1475143,20171226
20170330,OG,O,GC,P,1130,2018,1,0,15.9,4,0,,15.3,,,0.17464,0.1460147,20171226
20170330,OG,O,GC,P,1150,2018,1,0,19.7,553,0,,19.1,,,0.2094,0.1434602,20171226
20170330,OG,O,GC,P,1175,2018,1,0,25.6,51,0,,25,,,0.25955,0.1406543,20171226
20170330,OG,O,GC,P,1180,2018,1,0,26.9,2,0,,26.4,,,0.27028,0.1400049,20171226
20170330,OG,O,GC,P,1190,2018,1,0,29.8,11,0,,29.3,,,0.29294,0.1390845,20171226
20170330,OG,O,GC,P,1200,2018,1,0,33,23,2,32.8,33,32.8,,0.31673,0.1383462,20171226
20170330,OG,O,GC,P,1220,2018,1,0,40.2,25,0,,40.1,,,0.36681,0.1370301,20171226
20170330,OG,O,GC,P,1230,2018,1,0,44.3,6,0,,44.2,,,0.39296,0.1366525,20171226
20170330,OG,O,GC,P,1245,2018,1,0,51,130,0,,51,,,0.43296,0.1362049,20171226
20170330,OG,O,GC,P,1250,2018,1,0,53.4,374,0,,53.5,,,0.44643,0.1361304,20171226
20170330,OG,O,GC,P,1255,2018,1,0,55.9,52,0,,56,,,0.45991,0.1361308,20171226
20170330,OG,O,GC,P,1260,2018,1,0,58.5,20,0,,58.6,,,0.47337,0.1362061,20171226
20170330,OG,O,GC,P,1265,2018,1,0,61.1,50,0,,61.3,,,0.48678,0.1363568,20171226
20170330,OG,O,GC,P,1275,2018,1,0,66.7,75,0,,67,,,0.51338,0.1366586,20171226
20170330,OG,O,GC,P,1450,2018,1,0,201.5,42,0,,201.7,,,0.83637,0.154731,20171226
20170330,OG,O,GC,P,1500,2018,1,0,247.3,112,0,,247.7,,,0.88038,0.1614504,20171226
20170330,OG,O,GC,P,1550,2018,1,0,294.5,21,0,,293.3,,,0.91159,0.1681544,20171226
20170330,OG,O,GC,P,1600,2018,1,0,342.5,1,0,,341.6,,,0.93333,0.1751574,20171226
20170330,OG,O,GC,P,850,2018,1,0,0.6,2,0,,,,,0.00793,0.1967631,20171226
20170330,OG,O,GC,P,960,2018,1,0,2.3,2,0,,,,,0.02943,0.1745895,20171226
20170330,OG,O,GC,P,995,2018,1,0,3.6,1,0,,,,,0.04471,0.1692643,20171226
20170330,OG,O,GC,C,1110,2018,2,0,165.3,1,0,,,164.3,,0.84346,0.1494551,20180125
20170330,OG,O,GC,C,1180,2018,2,0,110.6,10,0,,,109.9,,0.72063,0.1407039,20180125
20170330,OG,O,GC,C,1200,2018,2,0,97,156,0,,,96.4,,0.67615,0.1390894,20180125
20170330,OG,O,GC,C,1210,2018,2,0,90.6,150,0,,,90.1,,0.65276,0.1383056,20180125
20170330,OG,O,GC,C,1215,2018,2,0,87.5,50,0,,,87.1,,0.64071,0.1380579,20180125
20170330,OG,O,GC,C,1220,2018,2,0,84.5,200,0,,,84.1,,0.62848,0.1379,20180125
20170330,OG,O,GC,C,1225,2018,2,0,81.6,375,0,,,81.2,,0.61621,0.1375997,20180125
20170330,OG,O,GC,C,1230,2018,2,0,78.7,75,0,,,78.3,,0.60379,0.1373862,20180125
20170330,OG,O,GC,C,1250,2018,2,0,68,1256,30,,,67.7,,0.55326,0.1369088,20180125
20170330,OG,O,GC,C,1260,2018,2,0,63.2,375,0,,,62.9,,0.52784,0.1369294,20180125
20170330,OG,O,GC,C,1265,2018,2,0,60.9,250,0,,,60.6,,0.51518,0.1370593,20180125
20170330,OG,O,GC,C,1270,2018,2,0,58.7,291,0,,,58.4,,0.50261,0.1372699,20180125
20170330,OG,O,GC,C,1275,2018,2,0,56.5,325,0,,,56.3,,0.49007,0.137344,20180125
20170330,OG,O,GC,C,1280,2018,2,0,54.4,300,0,,,54.2,,0.47764,0.1375015,20180125
20170330,OG,O,GC,C,1300,2018,2,0,46.8,1042,0,,,46.6,,0.42941,0.1385702,20180125
20170330,OG,O,GC,C,1325,2018,2,0,38.8,34,0,,,38.6,,0.37328,0.1404359,20180125
20170330,OG,O,GC,C,1350,2018,2,0,32.1,196,0,,,32.1,,0.32223,0.1424103,20180125
20170330,OG,O,GC,C,1375,2018,2,0,26.6,1375,0,,,26.8,,0.27694,0.1446593,20180125
20170330,OG,O,GC,C,1400,2018,2,0,22.2,289,2,23.3,23.3,22.5,,0.23789,0.1473948,20180125
20170330,OG,O,GC,C,1425,2018,2,0,18.7,1019,0,,,19.1,,0.20478,0.1505691,20180125
20170330,OG,O,GC,C,1450,2018,2,0,15.9,1017,0,,,16.2,,0.17692,0.1540576,20180125
20170330,OG,O,GC,C,1460,2018,2,0,14.9,400,0,,,15.3,,0.16682,0.1553814,20180125
20170330,OG,O,GC,C,1520,2018,2,0,10.4,500,0,,,10.7,,0.11922,0.1639871,20180125
20170330,OG,O,GC,C,1525,2018,2,0,10.1,500,0,,,10.4,,0.11598,0.1646713,20180125
20170330,OG,O,GC,C,1540,2018,2,0,9.3,850,0,,,9.6,,0.10713,0.1669,20180125
20170330,OG,O,GC,C,1575,2018,2,0,7.6,420,0,,,8,,0.08852,0.1713735,20180125
20170330,OG,O,GC,C,1600,2018,2,0,6.6,1,0,,,7,,0.07741,0.1744556,20180125
20170330,OG,O,GC,C,1625,2018,2,0,5.8,3,0,,,6.2,,0.06826,0.177806,20180125
20170330,OG,O,GC,C,1700,2018,2,0,4,88,0,,,4.4,,0.04743,0.187304,20180125
20170330,OG,O,GC,C,1775,2018,2,0,2.9,2,0,,,3.2,,0.03431,0.1969916,20180125
20170330,OG,O,GC,P,1000,2018,2,0,4.8,67,0,,4.3,,,0.05501,0.1679218,20180125
20170330,OG,O,GC,P,1020,2018,2,0,5.9,107,0,,5.4,,,0.06694,0.1640912,20180125
20170330,OG,O,GC,P,1025,2018,2,0,6.2,200,200,,5.7,,,0.0702,0.1630773,20180125
20170330,OG,O,GC,P,1035,2018,2,0,6.9,400,0,,6.4,,,0.07752,0.1613936,20180125
20170330,OG,O,GC,P,1050,2018,2,0,8.1,751,0,,7.5,,,0.08983,0.1589636,20180125
20170330,OG,O,GC,P,1070,2018,2,0,10,500,0,,9.4,,,0.10883,0.1557938,20180125
20170330,OG,O,GC,P,1075,2018,2,0,10.5,1975,0,,10,,,0.11386,0.1548567,20180125
20170330,OG,O,GC,P,1100,2018,2,0,13.6,2310,0,,13.1,,,0.1434,0.1511135,20180125
20170330,OG,O,GC,P,1110,2018,2,0,15,1,0,,14.5,,,0.15654,0.1494551,20180125
20170330,OG,O,GC,P,1120,2018,2,0,16.6,4,0,,16.1,,,0.17097,0.1480563,20180125
20170330,OG,O,GC,P,1125,2018,2,0,17.5,575,0,,17,,,0.17877,0.1475152,20180125
20170330,OG,O,GC,P,1140,2018,2,0,20.3,202,0,,19.8,,,0.20301,0.145463,20180125
20170330,OG,O,GC,P,1150,2018,2,0,22.4,893,0,,21.9,,,0.22054,0.144195,20180125
20170330,OG,O,GC,P,1160,2018,2,0,24.7,150,0,,24.3,,,0.23915,0.143001,20180125
20170330,OG,O,GC,P,1175,2018,2,0,28.5,198,0,,28.2,,,0.26888,0.1412095,20180125
20170330,OG,O,GC,P,1200,2018,2,0,36.2,75,0,,36,,,0.32385,0.1390894,20180125
20170330,OG,O,GC,P,1210,2018,2,0,39.7,150,0,,39.6,,,0.34724,0.1383056,20180125
20170330,OG,O,GC,P,1215,2018,2,0,41.6,50,0,,41.5,,,0.35929,0.1380579,20180125
